COH_CIDI,CODIGO_CARRERA,NIVEL_GLOBAL_2,ANHO_ING,anho_op_arriba,0,1,tasa
1,ICELEC,PREGRADO,2007,2009,7.0,8.0,0.5333333333333333
1,ICELEC,PREGRADO,2007,2013,96.0,9.0,0.08571428571428572
1,ICELEC,PREGRADO,2008,2014,118.0,15.0,0.11278195488721804
1,ICELEC,PREGRADO,2009,2011,8.0,7.0,0.4666666666666667
1,ICELEC,PREGRADO,2009,2015,119.0,8.0,0.06299212598425197
1,ICELEC,PREGRADO,2010,2016,129.0,12.0,0.0851063829787234
1,ICELEC,PREGRADO,2011,2013,12.0,6.0,0.3333333333333333
1,ICELEC,PREGRADO,2011,2017,121.0,9.0,0.06923076923076923
1,ICELEC,PREGRADO,2012,2014,3.0,3.0,0.5
1,ICELEC,PREGRADO,2012,2017,14.0,11.0,0.44
1,ICELEC,PREGRADO,2012,2018,182.0,16.0,0.08080808080808081
1,ICELEC,PREGRADO,2013,2018,17.0,12.0,0.41379310344827586
1,ICELEC,PREGRADO,2013,2019,140.0,10.0,0.06666666666666667
1,ICELEC,PREGRADO,2014,2016,4.0,4.0,0.5
1,ICELEC,PREGRADO,2014,2019,16.0,12.0,0.42857142857142855
1,ICELEC,PREGRADO,2014,2020,152.0,18.0,0.10588235294117647
1,ICELEC,PREGRADO,2015,2020,16.0,11.0,0.4074074074074074
1,ICELEC,PREGRADO,2015,2021,122.0,15.0,0.10948905109489052
1,ICELEC,PREGRADO,2016,2018,1.0,4.0,0.8
1,ICELEC,PREGRADO,2016,2021,22.0,8.0,0.26666666666666666
1,ICELEC,PREGRADO,2016,2022,97.0,21.0,0.17796610169491525
1,ICELEC,PREGRADO,2017,2022,11.0,8.0,0.42105263157894735
1,ICELEC,PREGRADO,2017,2023,110.0,12.0,0.09836065573770492
1,ICELEC,PREGRADO,2018,2023,13.0,7.0,0.35
1,ICELEC,PREGRADO,2018,2024,104.0,22.0,0.1746031746031746
1,ICELEC,PREGRADO,2019,2024,4.0,15.0,0.7894736842105263
1,ICELEC,PREGRADO,2019,2025,106.0,25.0,0.19083969465648856
1,ICELEC,PREGRADO,2020,2022,3.0,4.0,0.5714285714285714
1,ICELEC,PREGRADO,2020,2025,8.0,12.0,0.6
1,ICELEC,PREGRADO,2020,2026,151.0,8.0,0.050314465408805034
1,ICELEC,PREGRADO,2021,2023,3.0,4.0,0.5714285714285714
1,ICELEC,PREGRADO,2021,2026,23.0,18.0,0.43902439024390244
1,ICELEC,PREGRADO,2021,2027,131.0,,
1,ICELEC,PREGRADO,2022,2024,5.0,1.0,0.16666666666666666
1,ICELEC,PREGRADO,2022,2027,19.0,11.0,0.36666666666666664
1,ICELEC,PREGRADO,2022,2028,119.0,,
1,ICELEC,PREGRADO,2023,2025,3.0,1.0,0.25
1,ICELEC,PREGRADO,2023,2028,28.0,1.0,0.034482758620689655
1,ICELEC,PREGRADO,2023,2029,123.0,,
1,ICELEC,PREGRADO,2024,2026,1.0,,
1,ICELEC,PREGRADO,2024,2029,23.0,,
1,ICELEC,PREGRADO,2024,2030,103.0,,
1,ICELEC,PREGRADO,2025,2027,3.0,,
1,ICELEC,PREGRADO,2025,2030,26.0,,
1,ICELEC,PREGRADO,2025,2031,106.0,,
1,ICETE,PREGRADO,2025,2031,26.0,,
1,ICGEOG,PREGRADO,2007,2013,44.0,,
1,ICGEOG,PREGRADO,2008,2014,33.0,,
1,ICGEOG,PREGRADO,2009,2015,21.0,8.0,0.27586206896551724
1,ICGEOG,PREGRADO,2010,2016,20.0,11.0,0.3548387096774194
1,ICGEOG,PREGRADO,2011,2017,43.0,1.0,0.022727272727272728
1,ICGEOG,PREGRADO,2012,2018,29.0,,
1,ICGEOG,PREGRADO,2013,2019,43.0,8.0,0.1568627450980392
1,ICGEOG,PREGRADO,2014,2020,44.0,2.0,0.043478260869565216
1,ICGEOG,PREGRADO,2015,2021,35.0,7.0,0.16666666666666666
1,ICGEOG,PREGRADO,2016,2022,30.0,,
1,ICGEOG,PREGRADO,2017,2023,41.0,,
1,ICGEOG,PREGRADO,2018,2019,1.0,,
1,ICGEOG,PREGRADO,2018,2024,39.0,3.0,0.07142857142857142
1,ICGEOG,PREGRADO,2019,2025,41.0,1.0,0.023809523809523808
1,ICGEOG,PREGRADO,2020,2026,31.0,1.0,0.03125
1,ICGEOG,PREGRADO,2021,2027,6.0,,
1,ICGEOG,PREGRADO,2022,2028,2.0,,
1,ICGEOG,PREGRADO,2023,2029,8.0,,
1,ICGEOM,PREGRADO,2022,2028,18.0,,
1,ICGEOM,PREGRADO,2023,2029,23.0,,
1,ICGEOM,PREGRADO,2023,2523,2.0,,
1,ICGEOM,PREGRADO,2024,2030,31.0,,
1,ICGEOM,PREGRADO,2025,2028,3.0,,
1,ICGEOM,PREGRADO,2025,2031,42.0,,
1,ICIND,PREGRADO,2007,2011,54.0,31.0,0.36470588235294116
1,ICIND,PREGRADO,2007,2013,44.0,58.0,0.5686274509803921
1,ICIND,PREGRADO,2008,2012,72.0,32.0,0.3076923076923077
1,ICIND,PREGRADO,2008,2014,68.0,68.0,0.5
1,ICIND,PREGRADO,2009,2013,70.0,32.0,0.3137254901960784
1,ICIND,PREGRADO,2009,2015,67.0,54.0,0.4462809917355372
1,ICIND,PREGRADO,2010,2014,68.0,33.0,0.32673267326732675
1,ICIND,PREGRADO,2010,2016,72.0,52.0,0.41935483870967744
1,ICIND,PREGRADO,2011,2015,50.0,42.0,0.45652173913043476
1,ICIND,PREGRADO,2011,2017,68.0,57.0,0.456
1,ICIND,PREGRADO,2012,2016,56.0,29.0,0.3411764705882353
1,ICIND,PREGRADO,2012,2018,96.0,92.0,0.48936170212765956
1,ICIND,PREGRADO,2013,2017,46.0,36.0,0.43902439024390244
1,ICIND,PREGRADO,2013,2019,81.0,82.0,0.5030674846625767
1,ICIND,PREGRADO,2014,2018,41.0,24.0,0.36923076923076925
1,ICIND,PREGRADO,2014,2020,109.0,44.0,0.2875816993464052
1,ICIND,PREGRADO,2015,2019,46.0,34.0,0.425
1,ICIND,PREGRADO,2015,2021,80.0,76.0,0.48717948717948717
1,ICIND,PREGRADO,2016,2020,28.0,31.0,0.5254237288135594
1,ICIND,PREGRADO,2016,2022,73.0,60.0,0.45112781954887216
1,ICIND,PREGRADO,2017,2021,31.0,29.0,0.48333333333333334
1,ICIND,PREGRADO,2017,2023,86.0,45.0,0.3435114503816794
1,ICIND,PREGRADO,2018,2022,44.0,26.0,0.37142857142857144
1,ICIND,PREGRADO,2018,2024,78.0,51.0,0.3953488372093023
1,ICIND,PREGRADO,2019,2023,39.0,35.0,0.47297297297297297
1,ICIND,PREGRADO,2019,2025,82.0,39.0,0.32231404958677684
1,ICIND,PREGRADO,2020,2024,46.0,30.0,0.39473684210526316
1,ICIND,PREGRADO,2020,2026,162.0,8.0,0.047058823529411764
1,ICIND,PREGRADO,2021,2025,104.0,55.0,0.34591194968553457
1,ICIND,PREGRADO,2021,2027,153.0,1.0,0.006493506493506494
1,ICIND,PREGRADO,2022,2026,120.0,37.0,0.2356687898089172
1,ICIND,PREGRADO,2022,2028,155.0,,
1,ICIND,PREGRADO,2023,2027,154.0,3.0,0.01910828025477707
1,ICIND,PREGRADO,2023,2029,148.0,,
1,ICIND,PREGRADO,2024,2028,184.0,,
1,ICIND,PREGRADO,2024,2030,106.0,,
1,ICIND,PREGRADO,2025,2029,213.0,,
1,ICIND,PREGRADO,2025,2031,121.0,,
1,ICINF,PREGRADO,2007,2012,12.0,4.0,0.25
1,ICINF,PREGRADO,2007,2013,78.0,4.0,0.04878048780487805
1,ICINF,PREGRADO,2008,2013,16.0,6.0,0.2727272727272727
1,ICINF,PREGRADO,2008,2014,75.0,11.0,0.12790697674418605
1,ICINF,PREGRADO,2009,2010,9.0,12.0,0.5714285714285714
1,ICINF,PREGRADO,2009,2014,12.0,9.0,0.42857142857142855
1,ICINF,PREGRADO,2009,2015,68.0,12.0,0.15
1,ICINF,PREGRADO,2010,2015,12.0,8.0,0.4
1,ICINF,PREGRADO,2010,2016,83.0,6.0,0.06741573033707865
1,ICINF,PREGRADO,2011,2016,11.0,14.0,0.56
1,ICINF,PREGRADO,2011,2017,82.0,7.0,0.07865168539325842
1,ICINF,PREGRADO,2012,2013,10.0,4.0,0.2857142857142857
1,ICINF,PREGRADO,2012,2017,7.0,5.0,0.4166666666666667
1,ICINF,PREGRADO,2012,2018,108.0,16.0,0.12903225806451613
1,ICINF,PREGRADO,2013,2018,6.0,3.0,0.3333333333333333
1,ICINF,PREGRADO,2013,2019,118.0,9.0,0.07086614173228346
1,ICINF,PREGRADO,2014,2019,11.0,6.0,0.35294117647058826
1,ICINF,PREGRADO,2014,2020,109.0,2.0,0.018018018018018018
1,ICINF,PREGRADO,2015,2016,3.0,11.0,0.7857142857142857
1,ICINF,PREGRADO,2015,2020,8.0,6.0,0.42857142857142855
1,ICINF,PREGRADO,2015,2021,98.0,7.0,0.06666666666666667
1,ICINF,PREGRADO,2016,2021,8.0,9.0,0.5294117647058824
1,ICINF,PREGRADO,2016,2022,97.0,3.0,0.03
1,ICINF,PREGRADO,2017,2022,4.0,1.0,0.2
1,ICINF,PREGRADO,2017,2023,94.0,5.0,0.050505050505050504
1,ICINF,PREGRADO,2018,2022,3.0,1.0,0.25
1,ICINF,PREGRADO,2018,2024,105.0,9.0,0.07894736842105263
1,ICINF,PREGRADO,2019,2023,4.0,2.0,0.3333333333333333
1,ICINF,PREGRADO,2019,2025,107.0,10.0,0.08547008547008547
1,ICINF,PREGRADO,2020,2024,3.0,,
1,ICINF,PREGRADO,2020,2026,103.0,10.0,0.08849557522123894
1,ICINF,PREGRADO,2021,2025,4.0,,
1,ICINF,PREGRADO,2021,2027,128.0,,
1,ICINF,PREGRADO,2022,2026,7.0,,
1,ICINF,PREGRADO,2022,2028,122.0,,
1,ICINF,PREGRADO,2023,2024,1.0,9.0,0.9
1,ICINF,PREGRADO,2023,2027,3.0,,
1,ICINF,PREGRADO,2023,2029,125.0,,
1,ICINF,PREGRADO,2024,2030,83.0,,
1,ICINF,PREGRADO,2025,2031,109.0,,
1,ICMEC,PREGRADO,2007,2010,23.0,7.0,0.23333333333333334
1,ICMEC,PREGRADO,2007,2013,83.0,5.0,0.056818181818181816
1,ICMEC,PREGRADO,2008,2011,29.0,12.0,0.2926829268292683
1,ICMEC,PREGRADO,2008,2014,92.0,5.0,0.05154639175257732
1,ICMEC,PREGRADO,2009,2012,29.0,10.0,0.2564102564102564
1,ICMEC,PREGRADO,2009,2015,103.0,2.0,0.01904761904761905
1,ICMEC,PREGRADO,2010,2013,23.0,8.0,0.25806451612903225
1,ICMEC,PREGRADO,2010,2016,97.0,10.0,0.09345794392523364
1,ICMEC,PREGRADO,2011,2014,20.0,8.0,0.2857142857142857
1,ICMEC,PREGRADO,2011,2017,136.0,7.0,0.04895104895104895
1,ICMEC,PREGRADO,2012,2015,27.0,10.0,0.2702702702702703
1,ICMEC,PREGRADO,2012,2018,206.0,9.0,0.04186046511627907
1,ICMEC,PREGRADO,2013,2016,13.0,7.0,0.35
1,ICMEC,PREGRADO,2013,2019,139.0,18.0,0.11464968152866242
1,ICMEC,PREGRADO,2014,2017,26.0,5.0,0.16129032258064516
1,ICMEC,PREGRADO,2014,2020,151.0,12.0,0.0736196319018405
1,ICMEC,PREGRADO,2015,2018,11.0,8.0,0.42105263157894735
1,ICMEC,PREGRADO,2015,2021,140.0,21.0,0.13043478260869565
1,ICMEC,PREGRADO,2016,2019,16.0,9.0,0.36
1,ICMEC,PREGRADO,2016,2022,96.0,6.0,0.058823529411764705
1,ICMEC,PREGRADO,2017,2020,10.0,,
1,ICMEC,PREGRADO,2017,2023,83.0,23.0,0.2169811320754717
1,ICMEC,PREGRADO,2018,2021,19.0,14.0,0.42424242424242425
1,ICMEC,PREGRADO,2018,2024,97.0,16.0,0.1415929203539823
1,ICMEC,PREGRADO,2019,2022,10.0,11.0,0.5238095238095238
1,ICMEC,PREGRADO,2019,2025,93.0,12.0,0.11428571428571428
1,ICMEC,PREGRADO,2020,2023,10.0,5.0,0.3333333333333333
1,ICMEC,PREGRADO,2020,2026,103.0,1.0,0.009615384615384616
1,ICMEC,PREGRADO,2021,2024,11.0,12.0,0.5217391304347826
1,ICMEC,PREGRADO,2021,2027,104.0,,
1,ICMEC,PREGRADO,2022,2025,8.0,4.0,0.3333333333333333
1,ICMEC,PREGRADO,2022,2028,102.0,,
1,ICMEC,PREGRADO,2023,2026,12.0,8.0,0.4
1,ICMEC,PREGRADO,2023,2029,103.0,,
1,ICMEC,PREGRADO,2024,2027,6.0,,
1,ICMEC,PREGRADO,2024,2030,89.0,,
1,ICMEC,PREGRADO,2025,2028,7.0,,
1,ICMEC,PREGRADO,2025,2031,111.0,,
1,ICMECAT,PREGRADO,2020,2026,64.0,6.0,0.08571428571428572
1,ICMECAT,PREGRADO,2021,2027,76.0,,
1,ICMECAT,PREGRADO,2022,2028,85.0,,
1,ICMECAT,PREGRADO,2023,2029,77.0,,
1,ICMECAT,PREGRADO,2024,2030,99.0,,
1,ICMECAT,PREGRADO,2025,2031,111.0,,
1,ICMET,PREGRADO,2007,2013,53.0,2.0,0.03636363636363636
1,ICMET,PREGRADO,2008,2011,16.0,3.0,0.15789473684210525
1,ICMET,PREGRADO,2008,2014,53.0,6.0,0.1016949152542373
1,ICMET,PREGRADO,2009,2012,1.0,1.0,0.5
1,ICMET,PREGRADO,2009,2015,54.0,4.0,0.06896551724137931
1,ICMET,PREGRADO,2010,2013,9.0,1.0,0.1
1,ICMET,PREGRADO,2010,2016,55.0,3.0,0.05172413793103448
1,ICMET,PREGRADO,2011,2014,12.0,2.0,0.14285714285714285
1,ICMET,PREGRADO,2011,2017,56.0,8.0,0.125
1,ICMET,PREGRADO,2012,2015,19.0,2.0,0.09523809523809523
1,ICMET,PREGRADO,2012,2018,86.0,7.0,0.07526881720430108
1,ICMET,PREGRADO,2013,2016,30.0,3.0,0.09090909090909091
1,ICMET,PREGRADO,2013,2019,68.0,13.0,0.16049382716049382
1,ICMET,PREGRADO,2014,2017,16.0,2.0,0.1111111111111111
1,ICMET,PREGRADO,2014,2020,63.0,6.0,0.08695652173913043
1,ICMET,PREGRADO,2015,2018,11.0,1.0,0.08333333333333333
1,ICMET,PREGRADO,2015,2021,67.0,5.0,0.06944444444444445
1,ICMET,PREGRADO,2016,2022,53.0,2.0,0.03636363636363636
1,ICMET,PREGRADO,2017,2023,56.0,2.0,0.034482758620689655
1,ICMET,PREGRADO,2018,2024,66.0,3.0,0.043478260869565216
1,ICMET,PREGRADO,2019,2025,59.0,6.0,0.09230769230769231
1,ICMET,PREGRADO,2020,2026,71.0,,
1,ICMET,PREGRADO,2021,2027,66.0,,
1,ICMET,PREGRADO,2022,2028,59.0,,
1,ICMET,PREGRADO,2023,2029,68.0,,
1,ICMET,PREGRADO,2024,2030,65.0,,
1,ICMET,PREGRADO,2025,2027,6.0,,
1,ICMET,PREGRADO,2025,2031,68.0,,
1,ICMIN,PREGRADO,2007,2010,28.0,,
1,ICMIN,PREGRADO,2007,2013,82.0,5.0,0.05747126436781609
1,ICMIN,PREGRADO,2008,2011,44.0,,
1,ICMIN,PREGRADO,2008,2014,93.0,6.0,0.06060606060606061
1,ICMIN,PREGRADO,2009,2012,11.0,,
1,ICMIN,PREGRADO,2009,2015,87.0,10.0,0.10309278350515463
1,ICMIN,PREGRADO,2010,2013,16.0,1.0,0.058823529411764705
1,ICMIN,PREGRADO,2010,2016,99.0,10.0,0.09174311926605505
1,ICMIN,PREGRADO,2011,2014,23.0,,
1,ICMIN,PREGRADO,2011,2017,143.0,13.0,0.08333333333333333
1,ICMIN,PREGRADO,2012,2015,26.0,2.0,0.07142857142857142
1,ICMIN,PREGRADO,2012,2018,155.0,24.0,0.1340782122905028
1,ICMIN,PREGRADO,2013,2016,91.0,10.0,0.09900990099009901
1,ICMIN,PREGRADO,2013,2019,157.0,14.0,0.08187134502923976
1,ICMIN,PREGRADO,2014,2017,62.0,5.0,0.07462686567164178
1,ICMIN,PREGRADO,2014,2020,180.0,17.0,0.08629441624365482
1,ICMIN,PREGRADO,2015,2018,66.0,10.0,0.13157894736842105
1,ICMIN,PREGRADO,2015,2021,153.0,17.0,0.1
1,ICMIN,PREGRADO,2016,2019,39.0,3.0,0.07142857142857142
1,ICMIN,PREGRADO,2016,2022,89.0,2.0,0.02197802197802198
1,ICMIN,PREGRADO,2017,2020,24.0,,
1,ICMIN,PREGRADO,2017,2023,87.0,13.0,0.13
1,ICMIN,PREGRADO,2018,2021,30.0,4.0,0.11764705882352941
1,ICMIN,PREGRADO,2018,2024,81.0,15.0,0.15625
1,ICMIN,PREGRADO,2019,2022,24.0,7.0,0.22580645161290322
1,ICMIN,PREGRADO,2019,2025,80.0,12.0,0.13043478260869565
1,ICMIN,PREGRADO,2020,2023,19.0,4.0,0.17391304347826086
1,ICMIN,PREGRADO,2020,2026,91.0,1.0,0.010869565217391304
1,ICMIN,PREGRADO,2021,2024,23.0,8.0,0.25806451612903225
1,ICMIN,PREGRADO,2021,2027,97.0,1.0,0.01020408163265306
1,ICMIN,PREGRADO,2022,2025,23.0,4.0,0.14814814814814814
1,ICMIN,PREGRADO,2022,2028,91.0,,
1,ICMIN,PREGRADO,2023,2026,24.0,,
1,ICMIN,PREGRADO,2023,2029,90.0,,
1,ICMIN,PREGRADO,2024,2027,21.0,,
1,ICMIN,PREGRADO,2024,2030,83.0,,
1,ICMIN,PREGRADO,2025,2028,21.0,,
1,ICMIN,PREGRADO,2025,2031,98.0,,
1,ICOBR,PREGRADO,2007,2008,1.0,,
1,ICOBR,PREGRADO,2007,2013,58.0,36.0,0.3829787234042553
1,ICOBR,PREGRADO,2008,2009,3.0,1.0,0.25
1,ICOBR,PREGRADO,2008,2014,68.0,32.0,0.32
1,ICOBR,PREGRADO,2009,2015,47.0,36.0,0.43373493975903615
1,ICOBR,PREGRADO,2010,2011,,2.0,
1,ICOBR,PREGRADO,2010,2016,73.0,28.0,0.27722772277227725
1,ICOBR,PREGRADO,2011,2012,3.0,,
1,ICOBR,PREGRADO,2011,2014,32.0,12.0,0.2727272727272727
1,ICOBR,PREGRADO,2011,2017,69.0,28.0,0.28865979381443296
1,ICOBR,PREGRADO,2012,2013,1.0,2.0,0.6666666666666666
1,ICOBR,PREGRADO,2012,2015,10.0,5.0,0.3333333333333333
1,ICOBR,PREGRADO,2012,2018,91.0,33.0,0.2661290322580645
1,ICOBR,PREGRADO,2013,2014,1.0,,
1,ICOBR,PREGRADO,2013,2016,14.0,6.0,0.3
1,ICOBR,PREGRADO,2013,2019,84.0,24.0,0.2222222222222222
1,ICOBR,PREGRADO,2014,2015,1.0,1.0,0.5
1,ICOBR,PREGRADO,2014,2017,,2.0,
1,ICOBR,PREGRADO,2014,2020,102.0,27.0,0.20930232558139536
1,ICOBR,PREGRADO,2015,2021,89.0,25.0,0.21929824561403508
1,ICOBR,PREGRADO,2016,2022,78.0,15.0,0.16129032258064516
1,ICOBR,PREGRADO,2017,2020,23.0,3.0,0.11538461538461539
1,ICOBR,PREGRADO,2017,2023,81.0,15.0,0.15625
1,ICOBR,PREGRADO,2018,2019,,1.0,
1,ICOBR,PREGRADO,2018,2021,16.0,3.0,0.15789473684210525
1,ICOBR,PREGRADO,2018,2024,76.0,22.0,0.22448979591836735
1,ICOBR,PREGRADO,2019,2022,3.0,6.0,0.6666666666666666
1,ICOBR,PREGRADO,2019,2025,79.0,14.0,0.15053763440860216
1,ICOBR,PREGRADO,2020,2023,11.0,10.0,0.47619047619047616
1,ICOBR,PREGRADO,2020,2026,92.0,13.0,0.12380952380952381
1,ICOBR,PREGRADO,2021,2024,16.0,11.0,0.4074074074074074
1,ICOBR,PREGRADO,2021,2027,102.0,,
1,ICOBR,PREGRADO,2022,2025,6.0,4.0,0.4
1,ICOBR,PREGRADO,2022,2028,89.0,,
1,ICOBR,PREGRADO,2023,2024,,1.0,
1,ICOBR,PREGRADO,2023,2026,18.0,2.0,0.1
1,ICOBR,PREGRADO,2023,2029,88.0,,
1,ICOBR,PREGRADO,2024,2027,12.0,1.0,0.07692307692307693
1,ICOBR,PREGRADO,2024,2030,83.0,,
1,ICOBR,PREGRADO,2025,2028,19.0,,
1,ICOBR,PREGRADO,2025,2029,5.0,,
1,ICOBR,PREGRADO,2025,2031,119.0,,
1,ICQUIM,PREGRADO,2007,2013,42.0,20.0,0.3225806451612903
1,ICQUIM,PREGRADO,2008,2014,55.0,15.0,0.21428571428571427
1,ICQUIM,PREGRADO,2009,2015,53.0,16.0,0.2318840579710145
1,ICQUIM,PREGRADO,2010,2016,53.0,24.0,0.3116883116883117
1,ICQUIM,PREGRADO,2011,2017,65.0,19.0,0.2261904761904762
1,ICQUIM,PREGRADO,2012,2018,100.0,15.0,0.13043478260869565
1,ICQUIM,PREGRADO,2013,2019,69.0,28.0,0.28865979381443296
1,ICQUIM,PREGRADO,2014,2015,,1.0,
1,ICQUIM,PREGRADO,2014,2020,86.0,18.0,0.17307692307692307
1,ICQUIM,PREGRADO,2015,2021,70.0,9.0,0.11392405063291139
1,ICQUIM,PREGRADO,2016,2022,54.0,10.0,0.15625
1,ICQUIM,PREGRADO,2017,2018,,2.0,
1,ICQUIM,PREGRADO,2017,2023,58.0,10.0,0.14705882352941177
1,ICQUIM,PREGRADO,2018,2019,,2.0,
1,ICQUIM,PREGRADO,2018,2024,55.0,16.0,0.22535211267605634
1,ICQUIM,PREGRADO,2019,2025,54.0,19.0,0.2602739726027397
1,ICQUIM,PREGRADO,2020,2026,58.0,9.0,0.13432835820895522
1,ICQUIM,PREGRADO,2021,2023,,7.0,
1,ICQUIM,PREGRADO,2021,2027,68.0,,
1,ICQUIM,PREGRADO,2022,2028,67.0,,
1,ICQUIM,PREGRADO,2023,2029,68.0,,
1,ICQUIM,PREGRADO,2023,2523,,1.0,
1,ICQUIM,PREGRADO,2024,2025,,1.0,
1,ICQUIM,PREGRADO,2024,2027,5.0,,
1,ICQUIM,PREGRADO,2024,2030,71.0,,
1,ICQUIM,PREGRADO,2025,2028,4.0,,
1,ICQUIM,PREGRADO,2025,2031,81.0,,
1,ICTEL,PREGRADO,2020,2026,39.0,2.0,0.04878048780487805
1,ICTEL,PREGRADO,2021,2027,24.0,,
1,ICTEL,PREGRADO,2022,2028,13.0,,
1,ICTEL,PREGRADO,2023,2029,45.0,,
1,ICTEL,PREGRADO,2024,2030,45.0,,
1,ICTEL,PREGRADO,2025,2031,59.0,,
1,IEAMB,PREGRADO,2007,2010,14.0,1.0,0.06666666666666667
1,IEAMB,PREGRADO,2008,2010,1.0,4.0,0.8
1,IEAMB,PREGRADO,2008,2011,12.0,,
1,IEAMB,PREGRADO,2008,2012,,1.0,
1,IEAMB,PREGRADO,2009,2011,1.0,,
1,IEAMB,PREGRADO,2009,2012,7.0,8.0,0.5333333333333333
1,IEAMB,PREGRADO,2010,2012,,5.0,
1,IEAMB,PREGRADO,2010,2013,10.0,4.0,0.2857142857142857
1,IEAMB,PREGRADO,2011,2014,10.0,5.0,0.3333333333333333
1,IEAMB,PREGRADO,2012,2014,1.0,2.0,0.6666666666666666
1,IEAMB,PREGRADO,2012,2015,4.0,2.0,0.3333333333333333
1,IEAMB,PREGRADO,2013,2015,,2.0,
1,IEAMB,PREGRADO,2013,2016,9.0,,
1,IEAMB,PREGRADO,2014,2016,,1.0,
1,IEAMB,PREGRADO,2014,2017,4.0,,
1,IEAMB,PREGRADO,2015,2017,1.0,2.0,0.6666666666666666
1,IEAMB,PREGRADO,2015,2018,12.0,3.0,0.2
1,IEAMB,PREGRADO,2016,2019,22.0,3.0,0.12
1,IEAMB,PREGRADO,2017,2020,10.0,6.0,0.375
1,IEAMB,PREGRADO,2018,2020,2.0,,
1,IEAMB,PREGRADO,2018,2021,15.0,3.0,0.16666666666666666
1,IEAMB,PREGRADO,2019,2022,6.0,3.0,0.3333333333333333
1,IEAMB,PREGRADO,2020,2023,5.0,7.0,0.5833333333333334
1,IEAMB,PREGRADO,2021,2024,7.0,3.0,0.3
1,IEAMB,PREGRADO,2022,2025,,5.0,
1,IEAMB,PREGRADO,2023,2026,6.0,,
1,IEAMB,PREGRADO,2024,2027,8.0,,
1,IEAMB,PREGRADO,2025,2028,7.0,,
1,IECLIM,PREGRADO,2007,2011,45.0,,
1,IECLIM,PREGRADO,2008,2012,52.0,,
1,IECLIM,PREGRADO,2009,2013,49.0,3.0,0.057692307692307696
1,IECLIM,PREGRADO,2010,2014,45.0,2.0,0.0425531914893617
1,IECLIM,PREGRADO,2011,2015,46.0,1.0,0.02127659574468085
1,IECLIM,PREGRADO,2012,2016,61.0,1.0,0.016129032258064516
1,IECLIM,PREGRADO,2013,2016,3.0,1.0,0.25
1,IECLIM,PREGRADO,2013,2017,57.0,1.0,0.017241379310344827
1,IECLIM,PREGRADO,2014,2018,63.0,,
1,IECLIM,PREGRADO,2015,2019,57.0,,
1,IECLIM,PREGRADO,2016,2019,,1.0,
1,IECLIM,PREGRADO,2016,2020,39.0,,
1,IECLIM,PREGRADO,2017,2021,61.0,,
1,IECLIM,PREGRADO,2018,2022,60.0,1.0,0.01639344262295082
1,IECLIM,PREGRADO,2019,2023,29.0,,
1,IECLIM,PREGRADO,2020,2024,6.0,,
1,IECLIM,PREGRADO,2021,2025,9.0,1.0,0.1
1,IECLIM,PREGRADO,2022,2026,10.0,,
1,IECLIM,PREGRADO,2023,2027,11.0,,
1,IECLIM,PREGRADO,2024,2028,12.0,,
1,IECLIM,PREGRADO,2025,2028,1.0,,
1,IECLIM,PREGRADO,2025,2029,19.0,,
1,IEELEC,PREGRADO,2007,2008,8.0,5.0,0.38461538461538464
1,IEELEC,PREGRADO,2007,2010,55.0,15.0,0.21428571428571427
1,IEELEC,PREGRADO,2007,2011,75.0,7.0,0.08536585365853659
1,IEELEC,PREGRADO,2008,2009,6.0,8.0,0.5714285714285714
1,IEELEC,PREGRADO,2008,2011,44.0,8.0,0.15384615384615385
1,IEELEC,PREGRADO,2008,2012,93.0,6.0,0.06060606060606061
1,IEELEC,PREGRADO,2009,2010,16.0,10.0,0.38461538461538464
1,IEELEC,PREGRADO,2009,2012,89.0,4.0,0.043010752688172046
1,IEELEC,PREGRADO,2009,2013,95.0,8.0,0.07766990291262135
1,IEELEC,PREGRADO,2010,2011,7.0,15.0,0.6818181818181818
1,IEELEC,PREGRADO,2010,2013,90.0,12.0,0.11764705882352941
1,IEELEC,PREGRADO,2010,2014,85.0,7.0,0.07608695652173914
1,IEELEC,PREGRADO,2011,2012,15.0,6.0,0.2857142857142857
1,IEELEC,PREGRADO,2011,2014,61.0,10.0,0.14084507042253522
1,IEELEC,PREGRADO,2011,2015,86.0,6.0,0.06521739130434782
1,IEELEC,PREGRADO,2012,2013,11.0,5.0,0.3125
1,IEELEC,PREGRADO,2012,2015,70.0,24.0,0.2553191489361702
1,IEELEC,PREGRADO,2012,2016,112.0,2.0,0.017543859649122806
1,IEELEC,PREGRADO,2013,2014,6.0,2.0,0.25
1,IEELEC,PREGRADO,2013,2016,66.0,28.0,0.2978723404255319
1,IEELEC,PREGRADO,2013,2017,93.0,11.0,0.10576923076923077
1,IEELEC,PREGRADO,2014,2015,4.0,8.0,0.6666666666666666
1,IEELEC,PREGRADO,2014,2017,81.0,38.0,0.31932773109243695
1,IEELEC,PREGRADO,2014,2018,107.0,8.0,0.06956521739130435
1,IEELEC,PREGRADO,2015,2016,6.0,3.0,0.3333333333333333
1,IEELEC,PREGRADO,2015,2018,91.0,24.0,0.20869565217391303
1,IEELEC,PREGRADO,2015,2019,94.0,5.0,0.050505050505050504
1,IEELEC,PREGRADO,2016,2017,4.0,9.0,0.6923076923076923
