ANHO_ING,sexo,CODIGO_CARRERA_x,coh,ret_1_n,ret_2_n,ret_3_n,ret_4_n,ret_1,ret_2,ret_3,ret_4,NIVEL_GLOBAL
2008,F,ENF,51,50.0,48.0,48.0,48.0,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9411764705882353,PREGRADO
2008,F,ICELEC,9,9.0,7.0,7.0,7.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,PREGRADO
2008,F,ICGEOG,10,6.0,4.0,2.0,2.0,0.6,0.4,0.2,0.2,PREGRADO
2008,F,ICIND,54,49.0,46.0,38.0,34.0,0.9074074074074074,0.8518518518518519,0.7037037037037037,0.6296296296296297,PREGRADO
2008,F,ICINF,9,7.0,6.0,5.0,4.0,0.7777777777777778,0.6666666666666666,0.5555555555555556,0.4444444444444444,PREGRADO
2008,F,ICMEC,11,6.0,4.0,2.0,3.0,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.2727272727272727,PREGRADO
2008,F,ICMET,21,17.0,13.0,12.0,11.0,0.8095238095238095,0.6190476190476191,0.5714285714285714,0.5238095238095238,PREGRADO
2008,F,ICMIN,20,18.0,17.0,17.0,16.0,0.9,0.85,0.85,0.8,PREGRADO
2008,F,ICOBR,21,17.0,13.0,13.0,13.0,0.8095238095238095,0.6190476190476191,0.6190476190476191,0.6190476190476191,PREGRADO
2008,F,ICQUIM,25,22.0,22.0,22.0,22.0,0.88,0.88,0.88,0.88,PREGRADO
2008,F,IEAMB,8,6.0,3.0,4.0,2.0,0.75,0.375,0.5,0.25,PREGRADO
2008,F,IECLIM,7,4.0,4.0,4.0,4.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,PREGRADO
2008,F,IEELEC,8,6.0,5.0,5.0,3.0,0.75,0.625,0.625,0.375,PREGRADO
2008,F,IEGEOM,22,15.0,14.0,12.0,10.0,0.6818181818181818,0.6363636363636364,0.5454545454545454,0.45454545454545453,PREGRADO
2008,F,IEIND,54,44.0,41.0,36.0,26.0,0.8148148148148148,0.7592592592592593,0.6666666666666666,0.48148148148148145,PREGRADO
2008,F,IEINF,8,5.0,3.0,3.0,2.0,0.625,0.375,0.375,0.25,PREGRADO
2008,F,IEMEC,2,1.0,1.0,1.0,,0.5,0.5,0.5,,PREGRADO
2008,F,IEMET,13,11.0,11.0,11.0,10.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,PREGRADO
2008,F,IEMIN,18,17.0,17.0,17.0,16.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8888888888888888,PREGRADO
2008,F,IEQUIM,26,23.0,23.0,21.0,20.0,0.8846153846153846,0.8846153846153846,0.8076923076923077,0.7692307692307693,PREGRADO
2008,F,INGAGRO,31,25.0,25.0,24.0,23.0,0.8064516129032258,0.8064516129032258,0.7741935483870968,0.7419354838709677,PREGRADO
2008,F,INGAL,29,21.0,21.0,21.0,20.0,0.7241379310344828,0.7241379310344828,0.7241379310344828,0.6896551724137931,PREGRADO
2008,F,INGAMB,28,15.0,13.0,12.0,12.0,0.5357142857142857,0.4642857142857143,0.42857142857142855,0.42857142857142855,PREGRADO
2008,F,INGBIO,16,14.0,14.0,14.0,14.0,0.875,0.875,0.875,0.875,PREGRADO
2008,F,INGCO,82,67.0,62.0,54.0,45.0,0.8170731707317073,0.7560975609756098,0.6585365853658537,0.5487804878048781,PREGRADO
2008,F,INGEST,15,14.0,11.0,8.0,8.0,0.9333333333333333,0.7333333333333333,0.5333333333333333,0.5333333333333333,PREGRADO
2008,F,INGFI,11,8.0,7.0,6.0,4.0,0.7272727272727273,0.6363636363636364,0.5454545454545454,0.36363636363636365,PREGRADO
2008,F,INGMA,13,6.0,4.0,3.0,3.0,0.46153846153846156,0.3076923076923077,0.23076923076923078,0.23076923076923078,PREGRADO
2008,F,LAT,33,27.0,26.0,24.0,22.0,0.8181818181818182,0.7878787878787878,0.7272727272727273,0.6666666666666666,PREGRADO
2008,F,LCC,12,7.0,7.0,7.0,7.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,PREGRADO
2008,F,LEB,16,13.0,13.0,12.0,11.0,0.8125,0.8125,0.75,0.6875,PREGRADO
2008,F,LEE,20,15.0,7.0,7.0,7.0,0.75,0.35,0.35,0.35,PREGRADO
2008,F,LEI,34,28.0,26.0,25.0,4.0,0.8235294117647058,0.7647058823529411,0.7352941176470589,0.11764705882352941,PREGRADO
2008,F,LEM,14,12.0,7.0,4.0,1.0,0.8571428571428571,0.5,0.2857142857142857,0.07142857142857142,PREGRADO
2008,F,LFM,9,7.0,3.0,,,0.7777777777777778,0.3333333333333333,,,PREGRADO
2008,F,LICAF,19,17.0,16.0,16.0,15.0,0.8947368421052632,0.8421052631578947,0.8421052631578947,0.7894736842105263,PREGRADO
2008,F,LOG,15,13.0,,,,0.8666666666666667,,,,PREGRADO
2008,F,LQC,13,10.0,7.0,6.0,6.0,0.7692307692307693,0.5384615384615384,0.46153846153846156,0.46153846153846156,PREGRADO
2008,F,MAGADE,17,16.0,4.0,2.0,1.0,0.9411764705882353,0.23529411764705882,0.11764705882352941,0.058823529411764705,MAGISTER
2008,F,MAGARH,8,7.0,4.0,5.0,1.0,0.875,0.5,0.625,0.125,MAGISTER
2008,F,MAGAS,6,6.0,3.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.16666666666666666,MAGISTER
2008,F,MAGCAG,20,,,,,,,,,MAGISTER
2008,F,MAGCDI,3,3.0,3.0,1.0,,1.0,1.0,0.3333333333333333,,MAGISTER
2008,F,MAGCM,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2008,F,MAGEDU,38,29.0,11.0,5.0,2.0,0.7631578947368421,0.2894736842105263,0.13157894736842105,0.05263157894736842,MAGISTER
2008,F,MAGEF,3,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,MAGISTER
2008,F,MAGEI,6,5.0,2.0,1.0,1.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,MAGISTER
2008,F,MAGEII,6,2.0,2.0,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,MAGISTER
2008,F,MAGFC,1,1.0,,,,1.0,,,,MAGISTER
2008,F,MAGFP,4,4.0,,1.0,,1.0,,0.25,,MAGISTER
2008,F,MAGGP,5,5.0,4.0,3.0,1.0,1.0,0.8,0.6,0.2,MAGISTER
2008,F,MAGGT,2,1.0,,,,0.5,,,,MAGISTER
2008,F,MAGHI,8,7.0,5.0,,1.0,0.875,0.625,,0.125,MAGISTER
2008,F,MAGII,3,1.0,,,,0.3333333333333333,,,,MAGISTER
2008,F,MAGLG,14,10.0,9.0,6.0,3.0,0.7142857142857143,0.6428571428571429,0.42857142857142855,0.21428571428571427,MAGISTER
2008,F,MAGLI,10,9.0,8.0,5.0,4.0,0.9,0.8,0.5,0.4,MAGISTER
2008,F,MAGMA,15,12.0,3.0,,1.0,0.8,0.2,,0.06666666666666667,MAGISTER
2008,F,MAGPC,4,4.0,2.0,1.0,2.0,1.0,0.5,0.25,0.5,MAGISTER
2008,F,MAGPE,2,1.0,,,,0.5,,,,MAGISTER
2008,F,MAGPED,10,7.0,2.0,1.0,1.0,0.7,0.2,0.1,0.1,MAGISTER
2008,F,MAGPGT,10,3.0,1.0,,,0.3,0.1,,,MAGISTER
2008,F,MAGPS,4,4.0,3.0,2.0,1.0,1.0,0.75,0.5,0.25,MAGISTER
2008,F,MAGQUI,2,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,MAGISTER
2008,F,MAGTA,1,1.0,1.0,1.0,,1.0,1.0,1.0,,MAGISTER
2008,F,MED,22,18.0,17.0,17.0,16.0,0.8181818181818182,0.7727272727272727,0.7727272727272727,0.7272727272727273,PREGRADO
2008,F,OBP,39,37.0,35.0,34.0,34.0,0.9487179487179487,0.8974358974358975,0.8717948717948718,0.8717948717948718,PREGRADO
2008,F,PEDCAST,27,21.0,18.0,18.0,18.0,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.6666666666666666,PREGRADO
2008,F,PEDEGB,27,18.0,18.0,17.0,17.0,0.6666666666666666,0.6666666666666666,0.6296296296296297,0.6296296296296297,PREGRADO
2008,F,PEDFILOS,20,15.0,12.0,12.0,12.0,0.75,0.6,0.6,0.6,PREGRADO
2008,F,PEDFISMAT,15,9.0,9.0,9.0,9.0,0.6,0.6,0.6,0.6,PREGRADO
2008,F,PEDHS,26,24.0,22.0,21.0,20.0,0.9230769230769231,0.8461538461538461,0.8076923076923077,0.7692307692307693,PREGRADO
2008,F,PEDINGLES,27,22.0,20.0,19.0,19.0,0.8148148148148148,0.7407407407407407,0.7037037037037037,0.7037037037037037,PREGRADO
2008,F,PEDMATCOMP,29,23.0,23.0,21.0,18.0,0.7931034482758621,0.7931034482758621,0.7241379310344828,0.6206896551724138,PREGRADO
2008,F,PEDQUIMBIO,21,18.0,14.0,13.0,13.0,0.8571428571428571,0.6666666666666666,0.6190476190476191,0.6190476190476191,PREGRADO
2008,F,PEP,18,16.0,9.0,4.0,3.0,0.8888888888888888,0.5,0.2222222222222222,0.16666666666666666,PREGRADO
2008,F,PER,34,31.0,31.0,30.0,29.0,0.9117647058823529,0.9117647058823529,0.8823529411764706,0.8529411764705882,PREGRADO
2008,F,POSAG,6,,,,,,,,,POSTITUTLO
2008,F,POSAM,5,,,,,,,,,POSTITUTLO
2008,F,POSAN,1,,,,,,,,,POSTITUTLO
2008,F,POSCG,3,3.0,2.0,,,1.0,0.6666666666666666,,,POSTITUTLO
2008,F,POSCI,11,,,,,,,,,POSTITUTLO
2008,F,POSEI,33,,,,,,,,,POSTITUTLO
2008,F,POSEMI,3,3.0,3.0,,,1.0,1.0,,,POSTITUTLO
2008,F,POSEMP,30,,,,,,,,,POSTITUTLO
2008,F,POSEPI,3,3.0,3.0,,,1.0,1.0,,,POSTITUTLO
2008,F,POSEPR,5,,,,,,,,,POSTITUTLO
2008,F,POSET,3,,,,,,,,,POSTITUTLO
2008,F,POSGEO,7,,,,,,,,,POSTITUTLO
2008,F,POSGO,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,POSTITUTLO
2008,F,POSIA,1,,,,,,,,,POSTITUTLO
2008,F,POSIAM,1,,,,,,,,,POSTITUTLO
2008,F,POSIC,5,,,,,,,,,POSTITUTLO
2008,F,POSLTRI,6,,,,,,,,,POSTITUTLO
2008,F,POSPP,31,,,,,,,,,POSTITUTLO
2008,F,POSTROR,1,,,,,,,,,POSTITUTLO
2008,F,POSURO,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2008,F,PRE,35,13.0,,1.0,1.0,0.37142857142857144,,0.02857142857142857,0.02857142857142857,PREGRADO
2008,F,PSI,50,46.0,44.0,45.0,45.0,0.92,0.88,0.9,0.9,PREGRADO
2008,F,PUB,35,33.0,29.0,29.0,28.0,0.9428571428571428,0.8285714285714286,0.8285714285714286,0.8,PREGRADO
2008,F,TAI,12,9.0,5.0,4.0,3.0,0.75,0.4166666666666667,0.3333333333333333,0.25,PREGRADO
2008,F,TAP,76,54.0,45.0,16.0,8.0,0.7105263157894737,0.5921052631578947,0.21052631578947367,0.10526315789473684,PREGRADO
2008,F,TCI,16,13.0,12.0,11.0,3.0,0.8125,0.75,0.6875,0.1875,PREGRADO
2008,F,TCO,14,10.0,9.0,7.0,1.0,0.7142857142857143,0.6428571428571429,0.5,0.07142857142857142,PREGRADO
2008,F,TDI,25,21.0,19.0,18.0,1.0,0.84,0.76,0.72,0.04,PREGRADO
2008,F,TEA,64,50.0,43.0,28.0,11.0,0.78125,0.671875,0.4375,0.171875,PREGRADO
2008,F,TEC,22,20.0,17.0,10.0,1.0,0.9090909090909091,0.7727272727272727,0.45454545454545453,0.045454545454545456,PREGRADO
2008,F,TMI,10,9.0,8.0,7.0,2.0,0.9,0.8,0.7,0.2,PREGRADO
2008,F,TQF,20,18.0,15.0,7.0,1.0,0.9,0.75,0.35,0.05,PREGRADO
2008,F,TRD,53,45.0,1.0,,2.0,0.8490566037735849,0.018867924528301886,,0.03773584905660377,PREGRADO
2008,F,TUI,6,3.0,1.0,,,0.5,0.16666666666666666,,,PREGRADO
2008,M,ADMPUB,50,42.0,39.0,36.0,34.0,0.84,0.78,0.72,0.68,PREGRADO
2008,M,ARQ,22,18.0,18.0,17.0,15.0,0.8181818181818182,0.8181818181818182,0.7727272727272727,0.6818181818181818,PREGRADO
2008,M,BACHI,86,68.0,28.0,6.0,2.0,0.7906976744186046,0.32558139534883723,0.06976744186046512,0.023255813953488372,PREGRADO
2008,M,CCIV,70,50.0,48.0,36.0,25.0,0.7142857142857143,0.6857142857142857,0.5142857142857142,0.35714285714285715,PREGRADO
2008,M,CONTA,65,57.0,54.0,53.0,50.0,0.8769230769230769,0.8307692307692308,0.8153846153846154,0.7692307692307693,PREGRADO
2008,M,DIPAN,8,,,,,,,,,DIPLOMADO
2008,M,DIPAP,18,1.0,,,,0.05555555555555555,,,,DIPLOMADO
2008,M,DIPAPR,15,,,,,,,,,DIPLOMADO
2008,M,DIPAR,16,1.0,,,,0.0625,,,,DIPLOMADO
2008,M,DIPCD,8,1.0,,,,0.125,,,,DIPLOMADO
2008,M,DIPCSA,8,,,,,,,,,DIPLOMADO
2008,M,DIPDHG,4,,,,,,,,,DIPLOMADO
2008,M,DIPEG,12,,,,,,,,,DIPLOMADO
2008,M,DIPEPC,10,,,,,,,,,DIPLOMADO
2008,M,DIPET,19,,,,,,,,,DIPLOMADO
2008,M,DIPGA,20,2.0,,,,0.1,,,,DIPLOMADO
2008,M,DIPGCLC,17,,,,,,,,,DIPLOMADO
2008,M,DIPGCSP,3,,,,,,,,,DIPLOMADO
2008,M,DIPGES,16,,,,,,,,,DIPLOMADO
2008,M,DIPGLGC,7,,,,,,,,,DIPLOMADO
2008,M,DIPGLPD,14,2.0,1.0,,,0.14285714285714285,0.07142857142857142,,,DIPLOMADO
2008,M,DIPGS,12,,,,,,,,,DIPLOMADO
2008,M,DIPIDT,8,,,,,,,,,DIPLOMADO
2008,M,DIPIEDF,24,,1.0,,,,0.041666666666666664,,,DIPLOMADO
2008,M,DIPIG,7,,,,,,,,,DIPLOMADO
2008,M,DIPMG,8,,,,,,,,,DIPLOMADO
2008,M,DIPMTCA,18,,5.0,,1.0,,0.2777777777777778,,0.05555555555555555,DIPLOMADO
2008,M,DIPNICI,70,,,,,,,,,DIPLOMADO
2008,M,DIPPED,8,,,,,,,,,DIPLOMADO
2008,M,DIPPINF,6,,,,,,,,,DIPLOMADO
2008,M,DIPPMM,10,,,,,,,,,DIPLOMADO
2008,M,DIPSD,9,,,,,,,,,DIPLOMADO
2008,M,DIPTMET,16,,,,,,,,,DIPLOMADO
2008,M,DOCBIO,5,3.0,3.0,3.0,4.0,0.6,0.6,0.6,0.8,DOCTORADO
2008,M,DOCCSALIM,2,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,DOCTORADO
2008,M,DOCCSFIS,6,6.0,6.0,6.0,6.0,1.0,1.0,1.0,1.0,DOCTORADO
2008,M,DOCCSING,13,10.0,10.0,8.0,5.0,0.7692307692307693,0.7692307692307693,0.6153846153846154,0.38461538461538464,DOCTORADO
2008,M,DOCCSMAT,5,5.0,5.0,4.0,3.0,1.0,1.0,0.8,0.6,DOCTORADO
2008,M,DOCESTAM,11,10.0,9.0,7.0,5.0,0.9090909090909091,0.8181818181818182,0.6363636363636364,0.45454545454545453,DOCTORADO
2008,M,DOCMICROBIO,3,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,DOCTORADO
2008,M,DOCQUIM,4,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,DOCTORADO
2008,M,ENF,15,15.0,15.0,14.0,14.0,1.0,1.0,0.9333333333333333,0.9333333333333333,PREGRADO
2008,M,ICELEC,124,104.0,88.0,85.0,84.0,0.8387096774193549,0.7096774193548387,0.6854838709677419,0.6774193548387096,PREGRADO
2008,M,ICGEOG,23,10.0,9.0,8.0,8.0,0.43478260869565216,0.391304347826087,0.34782608695652173,0.34782608695652173,PREGRADO
2008,M,ICIND,184,152.0,135.0,114.0,104.0,0.8260869565217391,0.7336956521739131,0.6195652173913043,0.5652173913043478,PREGRADO
2008,M,ICINF,99,72.0,64.0,56.0,49.0,0.7272727272727273,0.6464646464646465,0.5656565656565656,0.494949494949495,PREGRADO
2008,M,ICMEC,127,93.0,79.0,65.0,54.0,0.7322834645669292,0.6220472440944882,0.5118110236220472,0.4251968503937008,PREGRADO
2008,M,ICMET,57,51.0,48.0,43.0,39.0,0.8947368421052632,0.8421052631578947,0.7543859649122807,0.6842105263157895,PREGRADO
2008,M,ICMIN,123,97.0,80.0,71.0,68.0,0.7886178861788617,0.6504065040650406,0.5772357723577236,0.5528455284552846,PREGRADO
2008,M,ICOBR,83,68.0,56.0,52.0,51.0,0.8192771084337349,0.6746987951807228,0.6265060240963856,0.6144578313253012,PREGRADO
2008,M,ICQUIM,45,34.0,30.0,26.0,26.0,0.7555555555555555,0.6666666666666666,0.5777777777777777,0.5777777777777777,PREGRADO
2008,M,IEAMB,10,4.0,3.0,3.0,2.0,0.4,0.3,0.3,0.2,PREGRADO
2008,M,IECLIM,45,28.0,28.0,26.0,23.0,0.6222222222222222,0.6222222222222222,0.5777777777777777,0.5111111111111111,PREGRADO
2008,M,IEELEC,157,113.0,99.0,92.0,74.0,0.7197452229299363,0.6305732484076433,0.5859872611464968,0.4713375796178344,PREGRADO
2008,M,IEGEOM,61,34.0,34.0,33.0,26.0,0.5573770491803278,0.5573770491803278,0.5409836065573771,0.4262295081967213,PREGRADO
2008,M,IEIND,154,114.0,100.0,88.0,42.0,0.7402597402597403,0.6493506493506493,0.5714285714285714,0.2727272727272727,PREGRADO
2008,M,IEINF,89,65.0,61.0,49.0,30.0,0.7303370786516854,0.6853932584269663,0.550561797752809,0.33707865168539325,PREGRADO
2008,M,IEMEC,118,83.0,72.0,62.0,55.0,0.7033898305084746,0.6101694915254238,0.5254237288135594,0.4661016949152542,PREGRADO
2008,M,IEMET,46,33.0,30.0,28.0,26.0,0.717391304347826,0.6521739130434783,0.6086956521739131,0.5652173913043478,PREGRADO
2008,M,IEMIN,63,54.0,48.0,42.0,39.0,0.8571428571428571,0.7619047619047619,0.6666666666666666,0.6190476190476191,PREGRADO
2008,M,IEQUIM,47,37.0,35.0,31.0,27.0,0.7872340425531915,0.7446808510638298,0.6595744680851063,0.574468085106383,PREGRADO
2008,M,INGAGRO,21,12.0,12.0,12.0,12.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,PREGRADO
2008,M,INGAL,15,10.0,10.0,9.0,8.0,0.6666666666666666,0.6666666666666666,0.6,0.5333333333333333,PREGRADO
2008,M,INGAMB,18,11.0,9.0,9.0,9.0,0.6111111111111112,0.5,0.5,0.5,PREGRADO
2008,M,INGBIO,33,28.0,28.0,27.0,24.0,0.8484848484848485,0.8484848484848485,0.8181818181818182,0.7272727272727273,PREGRADO
2008,M,INGCO,118,103.0,96.0,64.0,50.0,0.8728813559322034,0.8135593220338984,0.5423728813559322,0.423728813559322,PREGRADO
2008,M,INGEST,22,15.0,14.0,14.0,14.0,0.6818181818181818,0.6363636363636364,0.6363636363636364,0.6363636363636364,PREGRADO
2008,M,INGFI,43,24.0,21.0,22.0,18.0,0.5581395348837209,0.4883720930232558,0.5116279069767442,0.4186046511627907,PREGRADO
2008,M,INGMA,31,24.0,22.0,18.0,16.0,0.7741935483870968,0.7096774193548387,0.5806451612903226,0.5161290322580645,PREGRADO
2008,M,LAT,13,12.0,10.0,9.0,9.0,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.6923076923076923,PREGRADO
2008,M,LCC,38,29.0,25.0,24.0,22.0,0.7631578947368421,0.6578947368421053,0.631578947368421,0.5789473684210527,PREGRADO
2008,M,LEB,20,18.0,18.0,16.0,12.0,0.9,0.9,0.8,0.6,PREGRADO
2008,M,LEE,22,21.0,14.0,12.0,12.0,0.9545454545454546,0.6363636363636364,0.5454545454545454,0.5454545454545454,PREGRADO
2008,M,LEI,10,8.0,7.0,6.0,2.0,0.8,0.7,0.6,0.2,PREGRADO
2008,M,LEM,16,12.0,8.0,4.0,2.0,0.75,0.5,0.25,0.125,PREGRADO
2008,M,LFM,21,18.0,11.0,10.0,7.0,0.8571428571428571,0.5238095238095238,0.47619047619047616,0.3333333333333333,PREGRADO
2008,M,LICAF,33,33.0,32.0,31.0,31.0,1.0,0.9696969696969697,0.9393939393939394,0.9393939393939394,PREGRADO
2008,M,LOG,15,10.0,,,,0.6666666666666666,,,,PREGRADO
2008,M,LQC,19,13.0,11.0,12.0,9.0,0.6842105263157895,0.5789473684210527,0.631578947368421,0.47368421052631576,PREGRADO
2008,M,MAGADE,33,31.0,10.0,4.0,2.0,0.9393939393939394,0.30303030303030304,0.12121212121212122,0.06060606060606061,MAGISTER
2008,M,MAGARH,10,9.0,8.0,6.0,3.0,0.9,0.8,0.6,0.3,MAGISTER
2008,M,MAGAS,3,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,MAGISTER
2008,M,MAGCAG,37,9.0,,1.0,4.0,0.24324324324324326,,0.02702702702702703,0.10810810810810811,MAGISTER
2008,M,MAGCDI,22,20.0,14.0,6.0,2.0,0.9090909090909091,0.6363636363636364,0.2727272727272727,0.09090909090909091,MAGISTER
2008,M,MAGCM,2,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,MAGISTER
2008,M,MAGEDU,35,27.0,11.0,1.0,3.0,0.7714285714285715,0.3142857142857143,0.02857142857142857,0.08571428571428572,MAGISTER
2008,M,MAGEF,12,10.0,4.0,2.0,1.0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.08333333333333333,MAGISTER
2008,M,MAGEI,5,3.0,,1.0,,0.6,,0.2,,MAGISTER
2008,M,MAGEII,29,22.0,11.0,12.0,,0.7586206896551724,0.3793103448275862,0.41379310344827586,,MAGISTER
2008,M,MAGFC,8,8.0,6.0,3.0,1.0,1.0,0.75,0.375,0.125,MAGISTER
2008,M,MAGFP,9,7.0,7.0,3.0,2.0,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.2222222222222222,MAGISTER
2008,M,MAGGP,5,5.0,3.0,2.0,2.0,1.0,0.6,0.4,0.4,MAGISTER
2008,M,MAGGT,5,5.0,1.0,,,1.0,0.2,,,MAGISTER
2008,M,MAGHI,20,18.0,14.0,2.0,4.0,0.9,0.7,0.1,0.2,MAGISTER
2008,M,MAGII,19,16.0,7.0,4.0,2.0,0.8421052631578947,0.3684210526315789,0.21052631578947367,0.10526315789473684,MAGISTER
2008,M,MAGLG,12,10.0,5.0,4.0,1.0,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.08333333333333333,MAGISTER
2008,M,MAGLI,8,5.0,5.0,4.0,2.0,0.625,0.625,0.5,0.25,MAGISTER
2008,M,MAGMA,41,33.0,11.0,2.0,2.0,0.8048780487804879,0.2682926829268293,0.04878048780487805,0.04878048780487805,MAGISTER
2008,M,MAGPC,4,3.0,1.0,2.0,,0.75,0.25,0.5,,MAGISTER
2008,M,MAGPE,6,2.0,,1.0,,0.3333333333333333,,0.16666666666666666,,MAGISTER
2008,M,MAGPED,2,,,,,,,,,MAGISTER
2008,M,MAGPGT,20,8.0,2.0,1.0,,0.4,0.1,0.05,,MAGISTER
2008,M,MAGPS,6,5.0,1.0,,1.0,0.8333333333333334,0.16666666666666666,,0.16666666666666666,MAGISTER
2008,M,MAGQUI,2,1.0,,,,0.5,,,,MAGISTER
2008,M,MAGTCO,3,3.0,2.0,,,1.0,0.6666666666666666,,,MAGISTER
2008,M,MED,51,45.0,46.0,45.0,45.0,0.8823529411764706,0.9019607843137255,0.8823529411764706,0.8823529411764706,PREGRADO
2008,M,OBP,12,10.0,10.0,10.0,10.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,PREGRADO
2008,M,PEDCAST,13,12.0,12.0,11.0,11.0,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,PREGRADO
2008,M,PEDEGB,10,9.0,7.0,7.0,7.0,0.9,0.7,0.7,0.7,PREGRADO
2008,M,PEDFILOS,17,15.0,8.0,7.0,6.0,0.8823529411764706,0.47058823529411764,0.4117647058823529,0.35294117647058826,PREGRADO
2008,M,PEDFISMAT,18,11.0,11.0,9.0,9.0,0.6111111111111112,0.6111111111111112,0.5,0.5,PREGRADO
2008,M,PEDHS,18,16.0,15.0,14.0,14.0,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.7777777777777778,PREGRADO
2008,M,PEDINGLES,16,14.0,12.0,12.0,13.0,0.875,0.75,0.75,0.8125,PREGRADO
2008,M,PEDMATCOMP,30,24.0,18.0,15.0,12.0,0.8,0.6,0.5,0.4,PREGRADO
2008,M,PEDQUIMBIO,14,9.0,7.0,7.0,7.0,0.6428571428571429,0.5,0.5,0.5,PREGRADO
2008,M,PEP,16,11.0,6.0,5.0,4.0,0.6875,0.375,0.3125,0.25,PREGRADO
2008,M,PER,23,19.0,17.0,13.0,12.0,0.8260869565217391,0.7391304347826086,0.5652173913043478,0.5217391304347826,PREGRADO
2008,M,POSAG,18,,,,1.0,,,,0.05555555555555555,POSTITUTLO
2008,M,POSAM,6,,,,,,,,,POSTITUTLO
2008,M,POSAN,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2008,M,POSCG,5,4.0,4.0,,,0.8,0.8,,,POSTITUTLO
2008,M,POSCI,16,,,,,,,,,POSTITUTLO
2008,M,POSEI,2,,,,,,,,,POSTITUTLO
2008,M,POSEMI,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2008,M,POSEMP,10,,,,,,,,,POSTITUTLO
2008,M,POSEPI,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2008,M,POSEPR,22,,,,,,,,,POSTITUTLO
2008,M,POSET,9,1.0,1.0,,,0.1111111111111111,0.1111111111111111,,,POSTITUTLO
2008,M,POSGEO,15,,,,,,,,,POSTITUTLO
2008,M,POSGO,3,2.0,2.0,,,0.6666666666666666,0.6666666666666666,,,POSTITUTLO
2008,M,POSIAM,7,,,,,,,,,POSTITUTLO
2008,M,POSIC,13,,,,,,,,,POSTITUTLO
2008,M,POSLTRI,17,1.0,,,,0.058823529411764705,,,,POSTITUTLO
2008,M,POSMU,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2008,M,POSPP,7,,1.0,,,,0.14285714285714285,,,POSTITUTLO
2008,M,POSTROR,5,4.0,4.0,,,0.8,0.8,,,POSTITUTLO
2008,M,POSURO,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2008,M,PRE,46,22.0,1.0,2.0,2.0,0.4782608695652174,0.021739130434782608,0.043478260869565216,0.043478260869565216,PREGRADO
2008,M,PSI,19,15.0,12.0,11.0,12.0,0.7894736842105263,0.631578947368421,0.5789473684210527,0.631578947368421,PREGRADO
2008,M,PUB,38,29.0,23.0,21.0,21.0,0.7631578947368421,0.6052631578947368,0.5526315789473685,0.5526315789473685,PREGRADO
2008,M,TAI,33,30.0,28.0,17.0,5.0,0.9090909090909091,0.8484848484848485,0.5151515151515151,0.15151515151515152,PREGRADO
