ANHO_ING,sexo,CODIGO_CARRERA_x,SIES_x,coh,ret_1_n,ret_2_n,ret_3_n,ret_4_n,ret_1,ret_2,ret_3,ret_4,NIVEL_GLOBAL
2007,M,ICELEC,I71S1C119J2V1,14,3.0,2.0,2.0,2.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,PREGRADO
2007,M,ICELEC,I71S1C14J1V1,95,75.0,59.0,57.0,53.0,0.7894736842105263,0.6210526315789474,0.6,0.5578947368421052,PREGRADO
2007,M,ICGEOG,I71S1C15J1V1,31,12.0,11.0,10.0,9.0,0.3870967741935484,0.3548387096774194,0.3225806451612903,0.2903225806451613,PREGRADO
2007,M,ICIND,I71S1C120J2V1,63,50.0,45.0,34.0,19.0,0.7936507936507936,0.7142857142857143,0.5396825396825397,0.30158730158730157,PREGRADO
2007,M,ICIND,I71S1C19J1V1,72,63.0,58.0,57.0,51.0,0.875,0.8055555555555556,0.7916666666666666,0.7083333333333334,PREGRADO
2007,M,ICINF,I71S1C154J2V1,15,12.0,11.0,11.0,2.0,0.8,0.7333333333333333,0.7333333333333333,0.13333333333333333,PREGRADO
2007,M,ICINF,I71S1C16J1V1,74,54.0,39.0,32.0,30.0,0.7297297297297297,0.527027027027027,0.43243243243243246,0.40540540540540543,PREGRADO
2007,M,ICMEC,I71S1C121J2V1,29,22.0,20.0,17.0,12.0,0.7586206896551724,0.6896551724137931,0.5862068965517241,0.41379310344827586,PREGRADO
2007,M,ICMEC,I71S1C20J1V1,81,65.0,57.0,44.0,41.0,0.8024691358024691,0.7037037037037037,0.5432098765432098,0.5061728395061729,PREGRADO
2007,M,ICMET,I71S1C21J1V1,45,28.0,26.0,23.0,20.0,0.6222222222222222,0.5777777777777777,0.5111111111111111,0.4444444444444444,PREGRADO
2007,M,ICMIN,I71S1C122J2V1,23,21.0,14.0,11.0,11.0,0.9130434782608695,0.6086956521739131,0.4782608695652174,0.4782608695652174,PREGRADO
2007,M,ICMIN,I71S1C17J1V1,70,55.0,55.0,48.0,45.0,0.7857142857142857,0.7857142857142857,0.6857142857142857,0.6428571428571429,PREGRADO
2007,M,ICOBR,I71S1C156J2V1,1,,1.0,,,,1.0,,,PREGRADO
2007,M,ICOBR,I71S1C18J1V1,74,64.0,60.0,54.0,51.0,0.8648648648648649,0.8108108108108109,0.7297297297297297,0.6891891891891891,PREGRADO
2007,M,ICQUIM,I71S1C22J1V1,44,37.0,37.0,32.0,32.0,0.8409090909090909,0.8409090909090909,0.7272727272727273,0.7272727272727273,PREGRADO
2007,M,IEAMB,I71S1C123J2V1,13,10.0,10.0,9.0,5.0,0.7692307692307693,0.7692307692307693,0.6923076923076923,0.38461538461538464,PREGRADO
2007,M,IECLIM,I71S1C35J1V1,37,27.0,26.0,21.0,19.0,0.7297297297297297,0.7027027027027027,0.5675675675675675,0.5135135135135135,PREGRADO
2007,M,IEELEC,I71S1C125J2V1,79,65.0,54.0,45.0,26.0,0.8227848101265823,0.6835443037974683,0.569620253164557,0.3291139240506329,PREGRADO
2007,M,IEELEC,I71S1C25J1V1,77,60.0,56.0,53.0,48.0,0.7792207792207793,0.7272727272727273,0.6883116883116883,0.6233766233766234,PREGRADO
2007,M,IEGEOM,I71S1C126J2V1,20,13.0,13.0,8.0,6.0,0.65,0.65,0.4,0.3,PREGRADO
2007,M,IEGEOM,I71S1C27J1V1,30,21.0,18.0,15.0,15.0,0.7,0.6,0.5,0.5,PREGRADO
2007,M,IEIND,I71S1C127J2V1,50,38.0,35.0,27.0,13.0,0.76,0.7,0.54,0.26,PREGRADO
2007,M,IEIND,I71S1C31J1V1,78,41.0,41.0,39.0,30.0,0.5256410256410257,0.5256410256410257,0.5,0.38461538461538464,PREGRADO
2007,M,IEINF,I71S1C124J2V1,27,18.0,14.0,12.0,10.0,0.6666666666666666,0.5185185185185185,0.4444444444444444,0.37037037037037035,PREGRADO
2007,M,IEINF,I71S1C24J1V1,40,31.0,29.0,28.0,21.0,0.775,0.725,0.7,0.525,PREGRADO
2007,M,IEMEC,I71S1C128J2V1,48,32.0,27.0,26.0,14.0,0.6666666666666666,0.5625,0.5416666666666666,0.2916666666666667,PREGRADO
2007,M,IEMEC,I71S1C32J1V1,69,60.0,55.0,49.0,44.0,0.8695652173913043,0.7971014492753623,0.7101449275362319,0.6376811594202898,PREGRADO
2007,M,IEMET,I71S1C28J1V1,46,28.0,22.0,22.0,21.0,0.6086956521739131,0.4782608695652174,0.4782608695652174,0.45652173913043476,PREGRADO
2007,M,IEMIN,I71S1C29J1V1,74,49.0,51.0,49.0,46.0,0.6621621621621622,0.6891891891891891,0.6621621621621622,0.6216216216216216,PREGRADO
2007,M,IEQUIM,I71S1C30J1V1,32,24.0,22.0,19.0,15.0,0.75,0.6875,0.59375,0.46875,PREGRADO
2007,M,INGAGRO,I71S1C101J1V1,18,15.0,15.0,14.0,14.0,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.7777777777777778,PREGRADO
2007,M,INGAL,I71S1C36J1V1,8,6.0,5.0,5.0,5.0,0.75,0.625,0.625,0.625,PREGRADO
2007,M,INGAMB,I71S1C34J1V1,14,5.0,5.0,5.0,5.0,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.35714285714285715,PREGRADO
2007,M,INGBIO,I71S1C141J1V1,22,22.0,19.0,17.0,17.0,1.0,0.8636363636363636,0.7727272727272727,0.7727272727272727,PREGRADO
2007,M,INGCO,I71S1C133J2V1,41,37.0,34.0,13.0,4.0,0.9024390243902439,0.8292682926829268,0.3170731707317073,0.0975609756097561,PREGRADO
2007,M,INGCO,I71S1C23J1V1,58,55.0,53.0,51.0,50.0,0.9482758620689655,0.9137931034482759,0.8793103448275862,0.8620689655172413,PREGRADO
2007,M,INGEST,I71S1C37J1V1,18,16.0,13.0,10.0,9.0,0.8888888888888888,0.7222222222222222,0.5555555555555556,0.5,PREGRADO
2007,M,INGFI,I71S1C38J1V1,37,26.0,21.0,19.0,19.0,0.7027027027027027,0.5675675675675675,0.5135135135135135,0.5135135135135135,PREGRADO
2007,M,INGMA,I71S1C100J1V1,42,27.0,21.0,12.0,11.0,0.6428571428571429,0.5,0.2857142857142857,0.2619047619047619,PREGRADO
2007,M,LAT,I71S1C46J1V1,9,7.0,6.0,7.0,6.0,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6666666666666666,PREGRADO
2007,M,LCC,I71S1C39J1V1,41,32.0,26.0,23.0,20.0,0.7804878048780488,0.6341463414634146,0.5609756097560976,0.4878048780487805,PREGRADO
2007,M,LEB,I71S1C5J1V1,19,16.0,14.0,14.0,12.0,0.8421052631578947,0.7368421052631579,0.7368421052631579,0.631578947368421,PREGRADO
2007,M,LEE,I71S1C142J1V1,14,8.0,7.0,6.0,6.0,0.5714285714285714,0.5,0.42857142857142855,0.42857142857142855,PREGRADO
2007,M,LEI,I71S1C129J2V1,13,10.0,8.0,8.0,2.0,0.7692307692307693,0.6153846153846154,0.6153846153846154,0.15384615384615385,PREGRADO
2007,M,LEM,I71S1C130J2V1,14,11.0,9.0,6.0,1.0,0.7857142857142857,0.6428571428571429,0.42857142857142855,0.07142857142857142,PREGRADO
2007,M,LFM,I71S1C41J1V1,44,33.0,17.0,9.0,7.0,0.75,0.38636363636363635,0.20454545454545456,0.1590909090909091,PREGRADO
2007,M,LICAF,I71S1C111J1V1,31,29.0,26.0,26.0,26.0,0.9354838709677419,0.8387096774193549,0.8387096774193549,0.8387096774193549,PREGRADO
2007,M,LQC,I71S1C73J1V1,12,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,PREGRADO
2007,M,MAGADE,I71S1C87J2V1,32,31.0,8.0,5.0,,0.96875,0.25,0.15625,,MAGISTER
2007,M,MAGARH,I71S1C85J2V1,10,10.0,7.0,6.0,2.0,1.0,0.7,0.6,0.2,MAGISTER
2007,M,MAGCAG,I71S1C89J2V1,7,3.0,,1.0,1.0,0.42857142857142855,,0.14285714285714285,0.14285714285714285,MAGISTER
2007,M,MAGCDI,I71S1C206J1V1,5,2.0,1.0,,,0.4,0.2,,,MAGISTER
2007,M,MAGCDI,I71S1C53J2V1,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2007,M,MAGCDI,I71S1C54J1V1,6,5.0,4.0,2.0,1.0,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.16666666666666666,MAGISTER
2007,M,MAGCDI,I71S1C55J1V1,24,20.0,8.0,2.0,,0.8333333333333334,0.3333333333333333,0.08333333333333333,,MAGISTER
2007,M,MAGCDI,I71S1C56J1V1,2,1.0,1.0,,,0.5,0.5,,,MAGISTER
2007,M,MAGCDI,I71S1C92J1V1,3,3.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,MAGISTER
2007,M,MAGEDU,I71S1C135J2V1,22,18.0,15.0,4.0,1.0,0.8181818181818182,0.6818181818181818,0.18181818181818182,0.045454545454545456,MAGISTER
2007,M,MAGEDU,I71S1C221J2V1,7,6.0,,,1.0,0.8571428571428571,,,0.14285714285714285,MAGISTER
2007,M,MAGEDU,I71S1C550J2V1,26,23.0,10.0,5.0,2.0,0.8846153846153846,0.38461538461538464,0.19230769230769232,0.07692307692307693,MAGISTER
2007,M,MAGEF,I71S1C84J2V1,17,12.0,8.0,7.0,1.0,0.7058823529411765,0.47058823529411764,0.4117647058823529,0.058823529411764705,MAGISTER
2007,M,MAGEI,I71S1C225J2V1,9,8.0,5.0,2.0,2.0,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.2222222222222222,MAGISTER
2007,M,MAGEII,I71S1C62J2V1,5,5.0,4.0,3.0,1.0,1.0,0.8,0.6,0.2,MAGISTER
2007,M,MAGFC,I71S1C96J2V1,4,4.0,1.0,,1.0,1.0,0.25,,0.25,MAGISTER
2007,M,MAGFP,I71S1C97J2V1,4,3.0,1.0,,,0.75,0.25,,,MAGISTER
2007,M,MAGGP,I71S1C88J2V1,5,5.0,3.0,3.0,,1.0,0.6,0.6,,MAGISTER
2007,M,MAGGT,I71S1C226J2V1,4,4.0,3.0,,1.0,1.0,0.75,,0.25,MAGISTER
2007,M,MAGHI,I71S1C95J2V1,11,6.0,4.0,3.0,,0.5454545454545454,0.36363636363636365,0.2727272727272727,,MAGISTER
2007,M,MAGII,I71S1C63J2V1,14,14.0,8.0,4.0,1.0,1.0,0.5714285714285714,0.2857142857142857,0.07142857142857142,MAGISTER
2007,M,MAGLG,I71S1C93J2V1,4,3.0,2.0,1.0,1.0,0.75,0.5,0.25,0.25,MAGISTER
2007,M,MAGLI,I71S1C94J2V1,2,1.0,1.0,1.0,,0.5,0.5,0.5,,MAGISTER
2007,M,MAGMA,I71S1C160J2V1,7,7.0,4.0,1.0,2.0,1.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,MAGISTER
2007,M,MAGMA,I71S1C161J2V1,79,56.0,7.0,6.0,1.0,0.7088607594936709,0.08860759493670886,0.0759493670886076,0.012658227848101266,MAGISTER
2007,M,MAGMA,I71S1C162J2V1,5,4.0,4.0,1.0,,0.8,0.8,0.2,,MAGISTER
2007,M,MAGPC,I71S1C168J2V1,3,3.0,,1.0,,1.0,,0.3333333333333333,,MAGISTER
2007,M,MAGPE,I71S1C224J2V1,7,,1.0,1.0,,,0.14285714285714285,0.14285714285714285,,MAGISTER
2007,M,MAGPGT,I71S1C86J2V1,12,3.0,2.0,,,0.25,0.16666666666666666,,,MAGISTER
2007,M,MAGPS,I71S1C136J2V1,4,3.0,,1.0,,0.75,,0.25,,MAGISTER
2007,M,MAGTA,I71S1C65J2V1,2,2.0,2.0,,,1.0,1.0,,,MAGISTER
2007,M,MAGTCO,I71S1C66J2V1,12,9.0,6.0,7.0,3.0,0.75,0.5,0.5833333333333334,0.25,MAGISTER
2007,M,MED,I71S1C67J1V1,39,37.0,35.0,35.0,35.0,0.9487179487179487,0.8974358974358975,0.8974358974358975,0.8974358974358975,PREGRADO
2007,M,OBP,I71S1C68J1V1,14,13.0,11.0,11.0,11.0,0.9285714285714286,0.7857142857142857,0.7857142857142857,0.7857142857142857,PREGRADO
2007,M,PEDCAST,I71S1C40J1V1,12,11.0,6.0,6.0,6.0,0.9166666666666666,0.5,0.5,0.5,PREGRADO
2007,M,PEDEGB,I71S1C146J1V1,13,12.0,10.0,10.0,10.0,0.9230769230769231,0.7692307692307693,0.7692307692307693,0.7692307692307693,PREGRADO
2007,M,PEDFILOS,I71S1C45J1V1,20,17.0,10.0,8.0,8.0,0.85,0.5,0.4,0.4,PREGRADO
2007,M,PEDFISMAT,I71S1C41J1V1,21,20.0,20.0,18.0,17.0,0.9523809523809523,0.9523809523809523,0.8571428571428571,0.8095238095238095,PREGRADO
2007,M,PEDHS,I71S1C149J1V1,18,17.0,14.0,12.0,12.0,0.9444444444444444,0.7777777777777778,0.6666666666666666,0.6666666666666666,PREGRADO
2007,M,PEDINGLES,I71S1C43J1V1,8,7.0,7.0,6.0,6.0,0.875,0.875,0.75,0.75,PREGRADO
2007,M,PEDMATCOMP,I71S1C44J1V1,23,19.0,19.0,15.0,13.0,0.8260869565217391,0.8260869565217391,0.6521739130434783,0.5652173913043478,PREGRADO
2007,M,PEDQUIMBIO,I71S1C145J1V1,12,9.0,8.0,7.0,7.0,0.75,0.6666666666666666,0.5833333333333334,0.5833333333333334,PREGRADO
2007,M,PEP,I71S1C138J2V1,11,9.0,5.0,5.0,2.0,0.8181818181818182,0.45454545454545453,0.45454545454545453,0.18181818181818182,PREGRADO
2007,M,PER,I71S1C137J2V1,10,7.0,5.0,3.0,1.0,0.7,0.5,0.3,0.1,PREGRADO
2007,M,PER,I71S1C69J1V1,19,17.0,15.0,15.0,14.0,0.8947368421052632,0.7894736842105263,0.7894736842105263,0.7368421052631579,PREGRADO
2007,M,POSAG,I71S1C211J2V1,20,1.0,1.0,,,0.05,0.05,,,POSTITUTLO
2007,M,POSAM,I71S1C297J2V1,8,,,,,,,,,POSTITUTLO
2007,M,POSAN,I71S1C235J2V1,4,3.0,3.0,,,0.75,0.75,,,POSTITUTLO
2007,M,POSAPA,I71S1C238J2V1,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2007,M,POSCG,I71S1C234J2V1,14,9.0,3.0,,,0.6428571428571429,0.21428571428571427,,,POSTITUTLO
2007,M,POSEI,I71S1C222J2V1,6,,,,,,,,,POSTITUTLO
2007,M,POSEMI,I71S1C236J2V1,8,7.0,3.0,,,0.875,0.375,,,POSTITUTLO
2007,M,POSEPI,I71S1C237J2V1,3,2.0,,,,0.6666666666666666,,,,POSTITUTLO
2007,M,POSEPR,I71S1C259J2V1,26,,,,,,,,,POSTITUTLO
2007,M,POSGEO,I71S1C207J2V1,18,,,,,,,,,POSTITUTLO
2007,M,POSGER,I71S1C368J2V1,1,1.0,,,,1.0,,,,POSTITUTLO
2007,M,POSGO,I71S1C230J2V1,6,2.0,1.0,,,0.3333333333333333,0.16666666666666666,,,POSTITUTLO
2007,M,POSIAM,I71S1C347J2V1,7,,,,,,,,,POSTITUTLO
2007,M,POSIC,I71S1C349J2V1,12,,,,,,,,,POSTITUTLO
2007,M,POSLTRI,I71S1C210J2V1,20,1.0,1.0,1.0,,0.05,0.05,0.05,,POSTITUTLO
2007,M,POSMARN,I71S1C360J2V1,5,,,,,,,,,POSTITUTLO
2007,M,POSMF,I71S1C573J1V1,2,1.0,,,,0.5,,,,POSTITUTLO
2007,M,POSMU,I71S1C239J2V1,3,3.0,3.0,,,1.0,1.0,,,POSTITUTLO
2007,M,POSNEU,I71S1C231J2V1,5,4.0,1.0,,,0.8,0.2,,,POSTITUTLO
2007,M,POSPED,I71S1C366J1V1,1,,,,,,,,,POSTITUTLO
2007,M,POSPP,I71S1C312J2V1,5,,,,,,,,,POSTITUTLO
2007,M,POSTROR,I71S1C232J2V1,8,6.0,2.0,,,0.75,0.25,,,POSTITUTLO
2007,M,POSURO,I71S1C233J2V1,3,3.0,1.0,,,1.0,0.3333333333333333,,,POSTITUTLO
2007,M,PRE,I71S1C70J2V1,39,19.0,2.0,1.0,,0.48717948717948717,0.05128205128205128,0.02564102564102564,,PREGRADO
2007,M,PROGNM,0,2,,,,,,,,,PREGRADO
2007,M,PSI,I71S1C71J1V1,19,18.0,17.0,17.0,17.0,0.9473684210526315,0.8947368421052632,0.8947368421052632,0.8947368421052632,PREGRADO
2007,M,PUB,I71S1C140J2V1,13,10.0,9.0,,1.0,0.7692307692307693,0.6923076923076923,,0.07692307692307693,PREGRADO
2007,M,PUB,I71S1C72J1V1,36,32.0,24.0,24.0,23.0,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.6388888888888888,PREGRADO
2007,M,TAI,I71S1C108J1V1,36,31.0,28.0,19.0,2.0,0.8611111111111112,0.7777777777777778,0.5277777777777778,0.05555555555555555,PREGRADO
2007,M,TAI,I71S1C175J2V1,1,1.0,,,,1.0,,,,PREGRADO
2007,M,TAP,I71S1C102J1V1,8,5.0,5.0,2.0,,0.625,0.625,0.25,,PREGRADO
2007,M,TAP,I71S1C102J2V1,22,19.0,18.0,7.0,2.0,0.8636363636363636,0.8181818181818182,0.3181818181818182,0.09090909090909091,PREGRADO
2007,M,TCI,I71S1C105J1V1,16,13.0,13.0,3.0,1.0,0.8125,0.8125,0.1875,0.0625,PREGRADO
2007,M,TCO,I71S1C110J1V1,27,26.0,26.0,19.0,1.0,0.9629629629629629,0.9629629629629629,0.7037037037037037,0.037037037037037035,PREGRADO
2007,M,TDI,I71S1C106J1V1,21,16.0,14.0,14.0,5.0,0.7619047619047619,0.6666666666666666,0.6666666666666666,0.23809523809523808,PREGRADO
2007,M,TEA,I71S1C103J1V1,6,5.0,3.0,1.0,,0.8333333333333334,0.5,0.16666666666666666,,PREGRADO
2007,M,TEA,I71S1C103J2V1,6,5.0,5.0,3.0,,0.8333333333333334,0.8333333333333334,0.5,,PREGRADO
2007,M,TEC,I71S1C104J1V1,26,24.0,23.0,13.0,5.0,0.9230769230769231,0.8846153846153846,0.5,0.19230769230769232,PREGRADO
2007,M,TEC,I71S1C104J2V1,24,23.0,23.0,14.0,4.0,0.9583333333333334,0.9583333333333334,0.5833333333333334,0.16666666666666666,PREGRADO
2007,M,TEC,I71S1C271J2V1,9,9.0,8.0,7.0,2.0,1.0,0.8888888888888888,0.7777777777777778,0.2222222222222222,PREGRADO
2007,M,TMI,I71S1C109J1V1,32,24.0,22.0,19.0,7.0,0.75,0.6875,0.59375,0.21875,PREGRADO
2007,M,TQF,I71S1C75J2V1,19,13.0,10.0,6.0,4.0,0.6842105263157895,0.5263157894736842,0.3157894736842105,0.21052631578947367,PREGRADO
2007,M,TRD,I71S1C176J2V1,63,39.0,2.0,1.0,3.0,0.6190476190476191,0.031746031746031744,0.015873015873015872,0.047619047619047616,PREGRADO
2007,M,TUI,I71S1C78J2V1,41,34.0,14.0,,4.0,0.8292682926829268,0.34146341463414637,,0.0975609756097561,PREGRADO
2008,F,ADMPUB,I71S1C2J1V1,57,50.0,45.0,42.0,41.0,0.8771929824561403,0.7894736842105263,0.7368421052631579,0.7192982456140351,PREGRADO
2008,F,ADMPUB,I71S1C2J2V1,7,7.0,7.0,,,1.0,1.0,,,PREGRADO
2008,F,ARQ,I71S1C3J1V1,38,33.0,31.0,31.0,31.0,0.868421052631579,0.8157894736842105,0.8157894736842105,0.8157894736842105,PREGRADO
2008,F,BACHI,I71S1C4J1V1,105,79.0,37.0,11.0,1.0,0.7523809523809524,0.3523809523809524,0.10476190476190476,0.009523809523809525,PREGRADO
2008,F,CCIV,I71S1C90J2V1,10,7.0,8.0,6.0,4.0,0.7,0.8,0.6,0.4,PREGRADO
2008,F,CONTA,I71S1C152J2V1,13,12.0,11.0,11.0,10.0,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.7692307692307693,PREGRADO
2008,F,CONTA,I71S1C6J1V1,70,66.0,62.0,61.0,60.0,0.9428571428571428,0.8857142857142857,0.8714285714285714,0.8571428571428571,PREGRADO
2008,F,CONTA,I71S1C6J2V1,13,6.0,4.0,1.0,,0.46153846153846156,0.3076923076923077,0.07692307692307693,,PREGRADO
2008,F,DIPAN,I71S1C290J2V1,6,,,,,,,,,DIPLOMADO
2008,F,DIPAP,I71S1C214J2V1,9,,,,,,,,,DIPLOMADO
2008,F,DIPAPR,I71S1C316J2V1,22,,,,,,,,,DIPLOMADO
2008,F,DIPAR,I71S1C215J2V1,13,,,,,,,,,DIPLOMADO
2008,F,DIPCD,I71S1C254J2V1,7,,,,,,,,,DIPLOMADO
2008,F,DIPCSA,I71S1C209J2V1,2,,,,,,,,,DIPLOMADO
2008,F,DIPDHG,I71S1C291J2V1,5,,,,,,,,,DIPLOMADO
2008,F,DIPEG,I71S1C338J2V1,10,,,,,,,,,DIPLOMADO
2008,F,DIPEPC,I71S1C295J1V1,10,,,,,,,,,DIPLOMADO
2008,F,DIPET,0,19,,,,,,,,,DIPLOMADO
2008,F,DIPGA,I71S1C213J2V1,1,,,,,,,,,DIPLOMADO
2008,F,DIPGCLC,I71S1C355J2V1,27,,,,,,,,,DIPLOMADO
2008,F,DIPGCSP,I71S1C323J2V1,4,,,,,,,,,DIPLOMADO
2008,F,DIPGES,I71S1C320J1V1,24,,,,,,,,,DIPLOMADO
2008,F,DIPGLGC,I71S1C293J2V1,10,,,,,,,,,DIPLOMADO
2008,F,DIPGLPD,I71S1C217J2V1,1,,,,,,,,,DIPLOMADO
2008,F,DIPGS,I71S1C216J2V1,7,,,,,,,,,DIPLOMADO
2008,F,DIPIDT,I71S1C285J1V1,10,,,,,,,,,DIPLOMADO
2008,F,DIPIEDF,I71S1C130J2V1,3,,,,,,,,,DIPLOMADO
2008,F,DIPIG,0,3,,,,,,,,,DIPLOMADO
2008,F,DIPMG,I71S1C257J2V1,8,,,,,,,,,DIPLOMADO
2008,F,DIPMTCA,I71S1C300J1V1,27,,6.0,,,,0.2222222222222222,,,DIPLOMADO
2008,F,DIPNICI,I71S1C218J2V1,30,,,,,,,,,DIPLOMADO
2008,F,DIPPED,I71S1C294J2V1,13,,,,,,,,,DIPLOMADO
2008,F,DIPPINF,I71S1C208J2V1,4,,,,,,,,,DIPLOMADO
2008,F,DIPPMM,I71S1C177J2V1,5,,,,,,,,,DIPLOMADO
2008,F,DIPSD,0,8,,,,,,,,,DIPLOMADO
2008,F,DOCBIO,I71S1C118J1V1,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,DOCTORADO
2008,F,DOCCSALIM,I71S1C227J1V1,3,3.0,3.0,2.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,DOCTORADO
2008,F,DOCCSFIS,I71S1C8J1V1,1,,,,,,,,,DOCTORADO
2008,F,DOCCSING,I71S1C114J1V1,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,DOCTORADO
2008,F,DOCCSING,I71S1C131J2V1,4,4.0,4.0,3.0,2.0,1.0,1.0,0.75,0.5,DOCTORADO
2008,F,DOCCSMAT,I71S1C115J1V1,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,DOCTORADO
2008,F,DOCESTAM,I71S1C9J2V1,12,10.0,10.0,8.0,7.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5833333333333334,DOCTORADO
2008,F,DOCMICROBIO,I71S1C98J2V1,4,4.0,3.0,3.0,3.0,1.0,0.75,0.75,0.75,DOCTORADO
2008,F,DOCQUIM,I71S1C10J2V1,7,6.0,5.0,5.0,5.0,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,DOCTORADO
2008,F,ENF,I71S1C11J1V1,51,50.0,48.0,48.0,48.0,0.9803921568627451,0.9411764705882353,0.9411764705882353,0.9411764705882353,PREGRADO
2008,F,ICELEC,I71S1C14J1V1,9,9.0,7.0,7.0,7.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,PREGRADO
2008,F,ICGEOG,I71S1C15J1V1,11,6.0,4.0,2.0,2.0,0.5454545454545454,0.36363636363636365,0.18181818181818182,0.18181818181818182,PREGRADO
2008,F,ICIND,I71S1C120J2V1,20,18.0,15.0,8.0,5.0,0.9,0.75,0.4,0.25,PREGRADO
2008,F,ICIND,I71S1C19J1V1,34,31.0,31.0,30.0,29.0,0.9117647058823529,0.9117647058823529,0.8823529411764706,0.8529411764705882,PREGRADO
2008,F,ICINF,I71S1C154J2V1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PREGRADO
2008,F,ICINF,I71S1C16J1V1,8,6.0,5.0,4.0,3.0,0.75,0.625,0.5,0.375,PREGRADO
2008,F,ICMEC,I71S1C121J2V1,2,2.0,1.0,,1.0,1.0,0.5,,0.5,PREGRADO
2008,F,ICMEC,I71S1C20J1V1,9,4.0,3.0,2.0,2.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,PREGRADO
2008,F,ICMET,I71S1C157J2V1,3,2.0,1.0,,,0.6666666666666666,0.3333333333333333,,,PREGRADO
2008,F,ICMET,I71S1C21J1V1,18,15.0,12.0,12.0,11.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6111111111111112,PREGRADO
2008,F,ICMIN,I71S1C122J2V1,5,3.0,3.0,3.0,2.0,0.6,0.6,0.6,0.4,PREGRADO
2008,F,ICMIN,I71S1C17J1V1,15,15.0,14.0,14.0,14.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,PREGRADO
2008,F,ICOBR,I71S1C18J1V1,21,17.0,13.0,13.0,13.0,0.8095238095238095,0.6190476190476191,0.6190476190476191,0.6190476190476191,PREGRADO
2008,F,ICQUIM,I71S1C22J1V1,25,22.0,22.0,22.0,22.0,0.88,0.88,0.88,0.88,PREGRADO
2008,F,IEAMB,I71S1C123J2V1,7,5.0,2.0,3.0,2.0,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.2857142857142857,PREGRADO
2008,F,IEAMB,I71S1C155J1V1,1,1.0,1.0,1.0,,1.0,1.0,1.0,,PREGRADO
2008,F,IECLIM,I71S1C35J1V1,7,4.0,4.0,4.0,4.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,PREGRADO
2008,F,IEELEC,I71S1C125J2V1,4,3.0,3.0,3.0,2.0,0.75,0.75,0.75,0.5,PREGRADO
2008,F,IEELEC,I71S1C25J1V1,4,3.0,2.0,2.0,1.0,0.75,0.5,0.5,0.25,PREGRADO
2008,F,IEGEOM,I71S1C126J2V1,4,2.0,2.0,2.0,,0.5,0.5,0.5,,PREGRADO
2008,F,IEGEOM,I71S1C27J1V1,18,13.0,12.0,10.0,10.0,0.7222222222222222,0.6666666666666666,0.5555555555555556,0.5555555555555556,PREGRADO
2008,F,IEIND,I71S1C127J2V1,16,14.0,12.0,8.0,4.0,0.875,0.75,0.5,0.25,PREGRADO
2008,F,IEIND,I71S1C31J1V1,37,29.0,28.0,27.0,21.0,0.7837837837837838,0.7567567567567568,0.7297297297297297,0.5675675675675675,PREGRADO
2008,F,IEINF,I71S1C124J2V1,3,1.0,,,,0.3333333333333333,,,,PREGRADO
2008,F,IEINF,I71S1C24J1V1,5,4.0,3.0,3.0,2.0,0.8,0.6,0.6,0.4,PREGRADO
2008,F,IEMEC,I71S1C32J1V1,2,1.0,1.0,1.0,,0.5,0.5,0.5,,PREGRADO
2008,F,IEMET,I71S1C28J1V1,13,11.0,11.0,11.0,10.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.7692307692307693,PREGRADO
2008,F,IEMIN,I71S1C29J1V1,18,17.0,17.0,17.0,16.0,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8888888888888888,PREGRADO
2008,F,IEQUIM,I71S1C201J2V1,3,2.0,2.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,PREGRADO
